
236,2.5181091151046586
25,5.195812211130199
388,2.1803630280821458
76,3.565042291516241
29,3.094567320435623
404,3.315599643531797
406,3.318654933540805
409,3.315599643531797
411,3.3371064751521904
413,3.3371064751521904
415,3.3125497247427083
417,3.3095056442361406
420,3.3095056442361406
422,3.3125497247427083
424,3.3125497247427083
349,0.9528455507310556
348,2.679272226355086
351,1.25304902717032
376,1.423549589850736
349,0.9528455507310556
361,1.2125054615011601
376,0.8920892154621888
359,1.8950618785504352
416,3.124463096853991
418,3.120075202189039
421,3.115699697822918
423,3.117885865200314
365,1.6218143133153515
376,0.8920892154621888
341,1.068482516485173
372,0.9460918861039428
375,0.8854171347860867
367,2.446957049371754
349,0.9528455507310556
354,1.2244867326261402
371,3.1032992086156628
371,3.4924562023569856
337,1.5480998595762152
338,1.216936439282297
339,2.018663114529517
341,0.6834293997177298
342,2.2725985673333673
344,2.275269522752287
345,0.7004390682319117
346,1.0160748507289963
347,0.6994628455474524
359,1.2991917314733512
361,0.7186598250271391
362,0.8166989542773182
365,0.9612598273913877
368,0.713213003325225
369,1.0037132363234333
370,1.0245446577431958
373,2.316264919647824
375,1.6740991254283426
377,1.5036510450330987
336,2.3582489410132244
342,1.346892482980498
351,0.5607303849056334
359,1.878968477883408
365,0.691731431688577
370,1.2582196254011575
373,1.2269117835717107
374,0.645939468353409
375,1.550465877877543
346,1.0144626644789811
373,0.9944082742491578
342,2.5690892173853572
344,1.5476101103838678
361,1.0115070036567657
373,1.4061553468938752
376,0.7442065359520114
341,1.153065540677627
373,1.6855751187724148
346,1.0144626644789811
352,1.4781367450838987
375,1.833678973655163
371,3.828242873812355
346,0.9400468424247199
367,1.254050390415038
368,1.1150465942753252
338,1.0558161090813318
339,1.1746477028811309
342,0.7509977661686746
346,0.6856174663107999
347,1.3144997886918375
348,0.6720638475338672
349,0.57221731763938
355,0.7349239238978889
362,0.931253976615307
365,1.096091812203799
369,1.1444999871889465
376,1.0382572643335057
341,2.147365908390291
361,3.6340759751739085
338,0.6016138882532421
339,0.6819567660156095
354,1.3259272348260762
355,0.7191770597743622
360,0.5954305702897109
362,1.4589139745317268
365,0.6285090416872903
368,0.7958273019497656
370,0.6775563044591966
371,0.8863015040602867
373,0.6576638562622253
376,1.0160110215115128
377,1.0887676216487236
341,1.153065540677627
360,0.9003096037573628
338,0.9096589734797538
372,1.0209862448379114
347,1.1801167823892218
354,1.2244867326261402
356,2.2568785973747016
358,1.0568799800989133
373,1.896948016405208
354,1.1346646130021423
371,1.2418114723914093
373,0.9214635402763054
361,4.305392370269952
349,0.9528455507310556
339,0.8602066347360413
342,0.9269963652278432
347,0.9844874340126367
348,0.8295640439029053
364,0.6431369014412657
360,0.9003096037573628
372,1.0209862448379114
353,4.200616986044853
181,1.8105145769366147
347,1.9449781016647556
364,1.522828661223542
346,1.929271532407443
351,0.7703513796119413
359,0.9932418166018064
19,1.680557094079064
44,3.9749325029180156
353,2.5466811658428727
398,3.355220808851288
429,3.319732556517214
431,3.303426821486607
376,3.050485753784567
36,2.961569461040037
338,0.5780635835686705
339,0.6552614221497904
340,1.4572737107436444
342,1.1758846098700524
348,1.0711372304771267
349,1.4745507170748278
355,0.6910247195266728
358,0.6716185367367903
363,2.766484368071579
364,2.3198119450130115
365,1.789123754576889
369,0.6354017052510402
376,2.0160419696000527
377,2.6724622721542795
363,1.5310945833923642
369,0.8745010242802772
376,0.7802202869764998
377,1.87978352567007
336,1.889838460260837
337,1.2082884055673828
338,0.7226928866722611
339,0.8040316224732952
340,0.8207375201347955
341,0.8826937202112584
342,0.8560103272485449
343,0.9449788227441674
344,0.8581983363610289
345,0.900793185810903
346,0.7930441009538852
347,0.8997586214576331
348,0.7797572342495008
349,0.3916755782865271
350,2.0452477667363973
351,0.6255556307697137
352,1.0790363700528434
353,1.0468357831734838
355,0.8407006647137837
356,1.4826989797333745
357,1.484572108180883
358,0.8208808624704246
359,0.7789819206276558
360,0.7163055034251798
361,0.92001035584259
362,1.020473519717597
363,0.8098495990580581
364,0.6259721694228495
365,0.7502611003999876
366,1.9665288197786686
367,1.005843304426041
368,0.9142840543401034
369,0.7833958891360602
370,0.7996547659890543
372,0.7973487909352868
374,0.7074652973408345
375,0.7537499354929017
376,0.7106740776312834
377,0.7615654839244724
